,Unnamed: 0,img,Excellent,Good,Adequate,Insuff_for_full,Insuff_for_any,labels,Redfree,other
479,479,208069_1354925.JPG,0,1,0,0,0,1,,
480,480,208069_1354926.JPG,0,1,0,0,0,1,,
481,481,208069_1354927.JPG,0,0,0,1,0,3,,
482,482,208117_1355384.JPG,0,1,0,0,0,1,,
483,483,208117_1355385.JPG,0,0,1,0,0,2,,
484,484,208117_1355386.JPG,0,0,0,1,0,3,,
485,485,208117_1355388.JPG,0,0,1,0,0,2,,
486,486,208117_1355389.JPG,0,0,1,0,0,2,,
487,487,208117_1355390.JPG,0,0,0,0,1,4,,
488,488,208134_1355585.JPG,0,1,0,0,0,1,,
489,489,208134_1355586.JPG,0,1,0,0,0,1,,
490,490,208134_1355587.JPG,0,1,0,0,0,1,,
491,491,208134_1355589.JPG,0,1,0,0,0,1,,
492,492,208134_1355590.JPG,0,1,0,0,0,1,,
493,493,208134_1355591.JPG,0,1,0,0,0,1,,
494,494,208205_1356012.JPG,1,0,0,0,0,0,,
495,495,208205_1356013.JPG,0,1,0,0,0,1,,
496,496,208205_1356014.JPG,0,1,0,0,0,1,,
497,497,208205_1356016.JPG,0,1,0,0,0,1,,
498,498,208205_1356017.JPG,0,0,1,0,0,2,,
499,499,208205_1356018.JPG,0,1,0,0,0,1,,
500,500,208230_1356212.JPG,0,1,0,0,0,1,,
501,501,208230_1356213.JPG,0,0,1,0,0,2,,
502,502,208230_1356214.JPG,0,1,0,0,0,1,,
503,503,208230_1356216.JPG,0,1,0,0,0,1,,
504,504,208230_1356217.JPG,0,1,0,0,0,1,,
505,505,208230_1356218.JPG,0,1,0,0,0,1,,
506,506,208234_1356243.JPG,0,1,0,0,0,1,,
507,507,208234_1356244.JPG,0,0,1,0,0,2,,
508,508,208234_1356245.JPG,0,0,1,0,0,2,,
509,509,208234_1356247.JPG,0,0,1,0,0,2,,
510,510,208234_1356248.JPG,0,0,1,0,0,2,,
511,511,208234_1356249.JPG,0,0,1,0,0,2,,
512,512,208278_1357052.JPG,1,0,0,0,0,0,,
513,513,208278_1357053.JPG,0,1,0,0,0,1,,
514,514,208278_1357054.JPG,0,1,0,0,0,1,,
515,515,208278_1357056.JPG,1,0,0,0,0,0,,
516,516,208278_1357057.JPG,0,1,0,0,0,1,,
517,517,208278_1357058.JPG,0,1,0,0,0,1,,
518,518,208443_1357793.JPG,0,1,0,0,0,1,,
519,519,208443_1357794.JPG,0,1,0,0,0,1,,
520,520,208443_1357795.JPG,0,1,0,0,0,1,,
521,521,208443_1357797.JPG,1,0,0,0,0,0,,
522,522,208443_1357798.JPG,0,1,0,0,0,1,,
523,523,208443_1357799.JPG,0,1,0,0,0,1,,
524,524,208472_1357979.JPG,0,0,1,0,0,2,,
525,525,208472_1357981.JPG,0,0,1,0,0,2,,
526,526,208472_1357983.JPG,0,0,1,0,0,2,,
527,527,208486_1358078.JPG,0,1,0,0,0,1,,
528,528,208486_1358079.JPG,0,0,1,0,0,2,,
529,529,208486_1358080.JPG,0,0,1,0,0,2,,
530,530,208486_1358082.JPG,0,0,1,0,0,2,,
531,531,208486_1358083.JPG,0,0,1,0,0,2,,
532,532,208486_1358084.JPG,0,0,1,0,0,2,,
533,533,208799_1360547.JPG,1,0,0,0,0,0,,
534,534,208799_1360548.JPG,0,1,0,0,0,1,,
535,535,208799_1360549.JPG,0,0,1,0,0,2,,
536,536,208799_1360551.JPG,0,1,0,0,0,1,,
537,537,208799_1360552.JPG,0,0,1,0,0,2,,
538,538,208799_1360553.JPG,0,0,1,0,0,2,,
539,539,208800_1360555.JPG,0,1,0,0,0,1,,
540,540,208800_1360556.JPG,0,0,1,0,0,2,,
541,541,208800_1360557.JPG,0,0,1,0,0,2,,
542,542,208800_1360559.JPG,0,1,0,0,0,1,,
543,543,208800_1360560.JPG,0,1,0,0,0,1,,
544,544,208800_1360561.JPG,0,1,0,0,0,1,,
545,545,208801_1360563.JPG,0,0,1,0,0,2,,
546,546,208801_1360564.JPG,0,0,1,0,0,2,,
547,547,208801_1360565.JPG,0,0,1,0,0,2,,
548,548,208801_1360567.JPG,0,0,1,0,0,2,,
549,549,208801_1360568.JPG,0,0,1,0,0,2,,
550,550,208801_1360569.JPG,0,0,1,0,0,2,,
551,551,208882_1361280.JPG,1,0,0,0,0,0,,
552,552,208882_1361281.JPG,0,1,0,0,0,1,,
553,553,208882_1361282.JPG,0,0,1,0,0,2,,
554,554,208882_1361284.JPG,1,0,0,0,0,0,,
555,555,208882_1361285.JPG,0,0,1,0,0,2,,
556,556,208882_1361286.JPG,0,0,1,0,0,2,,
557,557,209143_1363505.JPG,1,0,0,0,0,0,,
558,558,209143_1363506.JPG,0,1,0,0,0,1,,
559,559,209143_1363507.JPG,0,0,1,0,0,2,,
560,560,209143_1363509.JPG,1,0,0,0,0,0,,
561,561,209143_1363510.JPG,0,0,1,0,0,2,,
562,562,209143_1363511.JPG,0,0,1,0,0,2,,
563,563,209144_1363003.JPG,0,1,0,0,0,1,,
564,564,209144_1363004.JPG,0,1,0,0,0,1,,
565,565,209144_1363005.JPG,0,0,1,0,0,2,,
566,566,209144_1363007.JPG,0,1,0,0,0,1,,
567,567,209144_1363008.JPG,0,0,1,0,0,2,,
568,568,209144_1363009.JPG,0,0,1,0,0,2,,
569,569,209199_1363457.JPG,0,1,0,0,0,1,,
570,570,209199_1363458.JPG,0,1,0,0,0,1,,
571,571,209199_1363459.JPG,0,1,0,0,0,1,,
572,572,209199_1363461.JPG,0,1,0,0,0,1,,
573,573,209199_1363462.JPG,0,0,1,0,0,2,,
574,574,209199_1363463.JPG,0,1,0,0,0,1,,
575,575,210082_1370323.JPG,0,0,1,0,0,2,,
576,576,210082_1370324.JPG,0,0,1,0,0,2,,
577,577,210082_1370325.JPG,0,0,1,0,0,2,,
578,578,210082_1370327.JPG,0,0,1,0,0,2,,
579,579,210082_1370328.JPG,0,0,1,0,0,2,,
580,580,210082_1370329.JPG,0,0,1,0,0,2,,
581,581,210094_1370394.JPG,0,1,0,0,0,1,,
582,582,210094_1370395.JPG,0,0,1,0,0,2,,
583,583,210094_1370396.JPG,0,0,1,0,0,2,,
584,584,210094_1370398.JPG,0,0,1,0,0,2,,
585,585,210094_1370399.JPG,0,0,1,0,0,2,,
586,586,210094_1370400.JPG,0,0,1,0,0,2,,
587,587,210102_1370410.JPG,0,1,0,0,0,1,,
588,588,210102_1370411.JPG,0,1,0,0,0,1,,
589,589,210102_1370412.JPG,0,0,1,0,0,2,,
590,590,210102_1370414.JPG,0,0,1,0,0,2,,
591,591,210102_1370415.JPG,0,0,1,0,0,2,,
592,592,210102_1370416.JPG,0,0,1,0,0,2,,
593,593,210107_1370442.JPG,1,0,0,0,0,0,,
594,594,210107_1370443.JPG,0,1,0,0,0,1,,
595,595,210107_1370444.JPG,0,1,0,0,0,1,,
596,596,210107_1370446.JPG,0,1,0,0,0,1,,
597,597,210107_1370447.JPG,0,1,0,0,0,1,,
598,598,210107_1370448.JPG,0,1,0,0,0,1,,
599,599,210115_1370457.JPG,0,1,0,0,0,1,,
600,600,210115_1370458.JPG,0,1,0,0,0,1,,
601,601,210115_1370459.JPG,0,1,0,0,0,1,,
602,602,210115_1370461.JPG,0,1,0,0,0,1,,
603,603,210115_1370462.JPG,0,0,1,0,0,2,,
604,604,210115_1370463.JPG,0,1,0,0,0,1,,
605,605,210397_1372363.JPG,0,1,0,0,0,1,,
606,606,210397_1372364.JPG,0,0,1,0,0,2,,
607,607,210397_1372365.JPG,0,0,1,0,0,2,,
608,608,210457_1372585.JPG,0,1,0,0,0,1,,
609,609,210457_1372586.JPG,0,0,1,0,0,2,,
610,610,210457_1372587.JPG,0,0,1,0,0,2,,
611,611,210457_1372589.JPG,0,1,0,0,0,1,,
612,612,210457_1372590.JPG,0,0,1,0,0,2,,
613,613,210457_1372591.JPG,0,0,1,0,0,2,,
614,614,210460_1372611.JPG,1,0,0,0,0,0,,
615,615,210460_1372612.JPG,0,0,1,0,0,2,,
616,616,210460_1372613.JPG,0,1,0,0,0,1,,
617,617,210460_1372615.JPG,0,1,0,0,0,1,,
618,618,210460_1372616.JPG,0,0,1,0,0,2,,
619,619,210460_1372617.JPG,0,1,0,0,0,1,,
620,620,210656_1373667.JPG,1,0,0,0,0,0,,
621,621,210656_1373668.JPG,1,0,0,0,0,0,,
622,622,210659_1373674.JPG,1,0,0,0,0,0,,
623,623,210659_1373675.JPG,0,1,0,0,0,1,,
624,624,210659_1373676.JPG,0,1,0,0,0,1,,
625,625,210659_1373678.JPG,0,1,0,0,0,1,,
626,626,210659_1373679.JPG,0,1,0,0,0,1,,
627,627,210659_1373680.JPG,0,1,0,0,0,1,,
628,628,210662_1373686.JPG,0,1,0,0,0,1,,
629,629,210662_1373687.JPG,0,0,1,0,0,2,,
630,630,210662_1373688.JPG,0,0,1,0,0,2,,
631,631,210662_1373690.JPG,0,1,0,0,0,1,,
632,632,210662_1373691.JPG,0,1,0,0,0,1,,
633,633,210662_1373692.JPG,0,1,0,0,0,1,,
634,634,210879_1375260.JPG,1,0,0,0,0,0,,
635,635,210879_1375261.JPG,0,0,1,0,0,2,,
636,636,210879_1375262.JPG,0,0,1,0,0,2,,
637,637,210879_1375264.JPG,0,1,0,0,0,1,,
638,638,210879_1375265.JPG,0,0,1,0,0,2,,
639,639,210879_1375266.JPG,0,0,1,0,0,2,,
640,640,210912_1375524.JPG,1,0,0,0,0,0,,
641,641,210912_1375525.JPG,0,1,0,0,0,1,,
642,642,210912_1375526.JPG,0,0,1,0,0,2,,
643,643,210912_1375528.JPG,0,1,0,0,0,1,,
644,644,210912_1375529.JPG,0,1,0,0,0,1,,
645,645,210912_1375530.JPG,0,0,1,0,0,2,,
646,646,210914_1375540.JPG,1,0,0,0,0,0,,
647,647,210914_1375541.JPG,0,1,0,0,0,1,,
648,648,210914_1375542.JPG,0,1,0,0,0,1,,
649,649,210914_1375544.JPG,0,1,0,0,0,1,,
650,650,210914_1375545.JPG,0,1,0,0,0,1,,
651,651,210914_1375546.JPG,0,1,0,0,0,1,,
652,652,210995_1376191.JPG,0,1,0,0,0,1,,
653,653,210995_1376192.JPG,0,1,0,0,0,1,,
654,654,210995_1376193.JPG,0,0,1,0,0,2,,
655,655,210995_1376195.JPG,0,0,1,0,0,2,,
656,656,210995_1376196.JPG,0,0,1,0,0,2,,
657,657,210995_1376197.JPG,0,0,1,0,0,2,,
658,658,210998_1376199.JPG,0,0,1,0,0,2,,
659,659,210998_1376200.JPG,0,0,1,0,0,2,,
660,660,210998_1376201.JPG,0,0,1,0,0,2,,
661,661,210998_1376203.JPG,0,0,1,0,0,2,,
662,662,210998_1376204.JPG,0,0,1,0,0,2,,
663,663,210998_1376205.JPG,0,0,1,0,0,2,,
664,664,211021_1376385.JPG,0,1,0,0,0,1,,
665,665,211021_1376386.JPG,0,0,1,0,0,2,,
666,666,211021_1376387.JPG,0,0,1,0,0,2,,
667,667,211021_1376389.JPG,0,0,1,0,0,2,,
668,668,211021_1376390.JPG,0,0,1,0,0,2,,
669,669,211021_1376391.JPG,0,0,1,0,0,2,,
670,670,211315_1378591.JPG,0,0,1,0,0,2,,
671,671,211315_1378592.JPG,0,0,1,0,0,2,,
672,672,211315_1378593.JPG,0,0,1,0,0,2,,
673,673,211315_1378595.JPG,0,0,1,0,0,2,,
674,674,211315_1378596.JPG,0,0,1,0,0,2,,
675,675,211315_1378597.JPG,0,0,1,0,0,2,,
676,676,211536_1380362.JPG,1,0,0,0,0,0,,
677,677,211536_1380363.JPG,0,1,0,0,0,1,,
678,678,211536_1380364.JPG,0,1,0,0,0,1,,
679,679,211536_1380657.JPG,0,1,0,0,0,1,,
680,680,211536_1380658.JPG,0,1,0,0,0,1,,
681,681,211536_1380659.JPG,0,1,0,0,0,1,,
682,682,211699_1381302.JPG,0,1,0,0,0,1,,
683,683,211699_1381303.JPG,0,1,0,0,0,1,,
684,684,211699_1381304.JPG,0,0,1,0,0,2,,
685,685,211699_1381306.JPG,0,1,0,0,0,1,,
686,686,211699_1381307.JPG,0,0,1,0,0,2,,
687,687,211699_1381308.JPG,0,0,1,0,0,2,,
688,688,211728_1381526.JPG,0,0,1,0,0,2,,
689,689,211728_1381527.JPG,0,0,1,0,0,2,,
690,690,211728_1381528.JPG,0,0,0,1,0,3,,
691,691,211728_1381530.JPG,0,0,1,0,0,2,,
692,692,211728_1381531.JPG,0,0,1,0,0,2,,
693,693,211728_1381532.JPG,0,0,1,0,0,2,,
694,694,212336_1385435.JPG,1,0,0,0,0,0,,
695,695,212336_1385436.JPG,0,1,0,0,0,1,,
696,696,212336_1385437.JPG,0,0,1,0,0,2,,
697,697,212336_1385439.JPG,0,1,0,0,0,1,,
698,698,212336_1385440.JPG,0,1,0,0,0,1,,
699,699,212336_1385441.JPG,0,1,0,0,0,1,,
700,700,212477_1386554.JPG,0,0,1,0,0,2,,
701,701,212477_1386555.JPG,0,0,1,0,0,2,,
702,702,212477_1386556.JPG,0,0,1,0,0,2,,
703,703,212477_1386558.JPG,0,1,0,0,0,1,,
704,704,212477_1386559.JPG,0,0,1,0,0,2,,
705,705,212477_1386560.JPG,0,0,1,0,0,2,,
706,706,212585_1387335.JPG,0,1,0,0,0,1,,
707,707,212585_1387336.JPG,0,0,1,0,0,2,,
708,708,212585_1387337.JPG,0,0,1,0,0,2,,
709,709,212585_1387339.JPG,0,1,0,0,0,1,,
710,710,212585_1387340.JPG,0,0,1,0,0,2,,
711,711,212585_1387341.JPG,0,0,1,0,0,2,,
712,712,212613_1387543.JPG,0,1,0,0,0,1,,
713,713,212613_1387544.JPG,0,0,1,0,0,2,,
714,714,212613_1387545.JPG,0,0,1,0,0,2,,
715,715,212613_1387547.JPG,0,1,0,0,0,1,,
716,716,212613_1387548.JPG,0,0,1,0,0,2,,
717,717,212613_1387549.JPG,0,0,1,0,0,2,,
718,718,212743_1388521.JPG,0,1,0,0,0,1,,
719,719,212743_1388522.JPG,0,1,0,0,0,1,,
720,720,212743_1388523.JPG,0,1,0,0,0,1,,
721,721,212743_1388525.JPG,0,1,0,0,0,1,,
722,722,212743_1388526.JPG,0,0,1,0,0,2,,
723,723,212743_1388527.JPG,0,0,1,0,0,2,,
724,724,212976_1390233.JPG,0,1,0,0,0,1,,
725,725,212976_1390234.JPG,0,0,1,0,0,2,,
726,726,212976_1390235.JPG,0,1,0,0,0,1,,
727,727,212976_1390237.JPG,0,1,0,0,0,1,,
728,728,212976_1390238.JPG,0,0,1,0,0,2,,
729,729,212976_1390239.JPG,0,0,1,0,0,2,,
730,730,213008_1390462.JPG,0,1,0,0,0,1,,
731,731,213008_1390463.JPG,0,1,0,0,0,1,,
732,732,213008_1390464.JPG,0,1,0,0,0,1,,
733,733,213008_1390466.JPG,0,1,0,0,0,1,,
734,734,213008_1390467.JPG,0,0,1,0,0,2,,
735,735,213008_1390468.JPG,0,0,1,0,0,2,,
736,736,213023_1390596.JPG,0,1,0,0,0,1,,
737,737,213023_1390597.JPG,0,1,0,0,0,1,,
738,738,213023_1390598.JPG,0,1,0,0,0,1,,
739,739,213023_1390600.JPG,0,1,0,0,0,1,,
740,740,213023_1390601.JPG,0,0,1,0,0,2,,
741,741,213023_1390602.JPG,0,0,1,0,0,2,,
742,742,213537_1394215.JPG,0,0,1,0,0,2,,
743,743,213537_1394216.JPG,0,0,1,0,0,2,,
744,744,213537_1394217.JPG,0,0,1,0,0,2,,
745,745,213537_1394219.JPG,0,1,0,0,0,1,,
746,746,213537_1394220.JPG,0,0,1,0,0,2,,
747,747,213537_1394221.JPG,0,1,0,0,0,1,,
748,748,213562_1394410.JPG,0,0,1,0,0,2,,
749,749,213562_1394411.JPG,0,0,1,0,0,2,,
750,750,213562_1394412.JPG,0,0,1,0,0,2,,
751,751,213562_1394414.JPG,0,1,0,0,0,1,,
752,752,213562_1394415.JPG,0,0,1,0,0,2,,
753,753,213562_1394416.JPG,0,1,0,0,0,1,,
754,754,213604_1394737.JPG,1,0,0,0,0,0,,
755,755,213604_1394738.JPG,0,1,0,0,0,1,,
756,756,213604_1394739.JPG,0,1,0,0,0,1,,
757,757,213604_1394741.JPG,1,0,0,0,0,0,,
758,758,213604_1394742.JPG,0,1,0,0,0,1,,
759,759,213604_1394743.JPG,0,1,0,0,0,1,,
760,760,213708_1395540.JPG,0,1,0,0,0,1,,
761,761,213708_1395541.JPG,0,1,0,0,0,1,,
762,762,213708_1395542.JPG,0,0,1,0,0,2,,
763,763,213708_1395544.JPG,0,0,1,0,0,2,,
764,764,213708_1395545.JPG,0,0,1,0,0,2,,
765,765,213708_1395546.JPG,0,0,1,0,0,2,,
766,766,213840_1396517.JPG,0,0,1,0,0,2,,
767,767,213840_1396518.JPG,0,0,1,0,0,2,,
768,768,213840_1396519.JPG,0,1,0,0,0,1,,
769,769,213840_1396521.JPG,0,0,1,0,0,2,,
770,770,213840_1396522.JPG,0,0,1,0,0,2,,
771,771,213840_1396523.JPG,0,0,1,0,0,2,,
772,772,213884_1396834.JPG,0,1,0,0,0,1,,
773,773,213884_1396835.JPG,0,1,0,0,0,1,,
774,774,213884_1396836.JPG,0,1,0,0,0,1,,
775,775,213884_1396841.JPG,1,0,0,0,0,0,,
776,776,213884_1396842.JPG,0,1,0,0,0,1,,
777,777,213884_1396843.JPG,0,1,0,0,0,1,,
778,778,213957_1397391.JPG,0,1,0,0,0,1,,
779,779,213957_1397392.JPG,0,1,0,0,0,1,,
780,780,213957_1397393.JPG,0,1,0,0,0,1,,
781,781,213957_1397395.JPG,0,1,0,0,0,1,,
782,782,213957_1397396.JPG,0,1,0,0,0,1,,
783,783,213957_1397397.JPG,0,1,0,0,0,1,,
784,784,213962_1397432.JPG,0,1,0,0,0,1,,
785,785,213962_1397433.JPG,0,1,0,0,0,1,,
786,786,213962_1397434.JPG,0,1,0,0,0,1,,
787,787,213962_1397436.JPG,0,1,0,0,0,1,,
788,788,213962_1397437.JPG,0,1,0,0,0,1,,
789,789,213962_1397438.JPG,0,1,0,0,0,1,,
790,790,214177_1399090.JPG,1,0,0,0,0,0,,
791,791,214177_1399091.JPG,0,1,0,0,0,1,,
792,792,214177_1399092.JPG,0,1,0,0,0,1,,
793,793,214177_1399094.JPG,0,1,0,0,0,1,,
794,794,214177_1399095.JPG,0,0,1,0,0,2,,
795,795,214177_1399096.JPG,0,1,0,0,0,1,,
796,796,214211_1399369.JPG,0,1,0,0,0,1,,
797,797,214211_1399370.JPG,0,0,1,0,0,2,,
798,798,214211_1399371.JPG,0,0,1,0,0,2,,
799,799,214211_1399373.JPG,0,0,1,0,0,2,,
800,800,214211_1399374.JPG,0,0,1,0,0,2,,
801,801,214211_1399375.JPG,0,0,1,0,0,2,,
802,802,214289_1400004.JPG,0,1,0,0,0,1,,
803,803,214289_1400005.JPG,0,1,0,0,0,1,,
804,804,214289_1400006.JPG,1,0,0,0,0,0,,
805,805,214289_1400008.JPG,0,1,0,0,0,1,,
806,806,214289_1400009.JPG,1,0,0,0,0,0,,
807,807,214289_1400010.JPG,0,1,0,0,0,1,,
808,808,214296_1400063.JPG,0,1,0,0,0,1,,
809,809,214296_1400064.JPG,0,0,1,0,0,2,,
810,810,214296_1400065.JPG,0,0,1,0,0,2,,
811,811,214296_1400067.JPG,0,1,0,0,0,1,,
812,812,214296_1400068.JPG,0,0,1,0,0,2,,
813,813,214296_1400069.JPG,0,0,1,0,0,2,,
814,814,214306_1400149.JPG,1,0,0,0,0,0,,
815,815,214306_1400150.JPG,0,0,1,0,0,2,,
816,816,214306_1400151.JPG,0,1,0,0,0,1,,
817,817,214306_1400153.JPG,1,0,0,0,0,0,,
818,818,214306_1400154.JPG,0,1,0,0,0,1,,
819,819,214306_1400155.JPG,0,1,0,0,0,1,,
820,820,215165_1406168.JPG,0,1,0,0,0,1,,
821,821,215165_1406169.JPG,0,1,0,0,0,1,,
822,822,215165_1406170.JPG,0,1,0,0,0,1,,
823,823,215165_1406172.JPG,0,1,0,0,0,1,,
824,824,215165_1406173.JPG,0,0,1,0,0,2,,
825,825,215165_1406174.JPG,0,0,1,0,0,2,,
826,826,215170_1406208.JPG,0,1,0,0,0,1,,
827,827,215170_1406209.JPG,0,0,1,0,0,2,,
828,828,215170_1406210.JPG,0,0,1,0,0,2,,
829,829,215170_1406212.JPG,0,1,0,0,0,1,,
830,830,215170_1406213.JPG,0,0,1,0,0,2,,
831,831,215170_1406214.JPG,0,0,1,0,0,2,,
832,832,215175_1406249.JPG,0,1,0,0,0,1,,
833,833,215175_1406250.JPG,0,0,1,0,0,2,,
834,834,215175_1406251.JPG,0,0,1,0,0,2,,
835,835,215175_1406253.JPG,0,0,1,0,0,2,,
836,836,215175_1406254.JPG,0,0,1,0,0,2,,
837,837,215175_1406255.JPG,0,0,0,1,0,3,,
838,838,215489_1408591.JPG,0,1,0,0,0,1,,
839,839,215489_1408592.JPG,0,0,1,0,0,2,,
840,840,215489_1408593.JPG,0,1,0,0,0,1,,
841,841,215489_1408595.JPG,0,1,0,0,0,1,,
842,842,215489_1408596.JPG,0,0,1,0,0,2,,
843,843,215489_1408597.JPG,0,1,0,0,0,1,,
844,844,215605_1409514.JPG,0,1,0,0,0,1,,
845,845,215605_1409515.JPG,0,1,0,0,0,1,,
846,846,215605_1409516.JPG,0,1,0,0,0,1,,
847,847,215605_1409518.JPG,0,1,0,0,0,1,,
848,848,215605_1409519.JPG,0,0,1,0,0,2,,
849,849,215605_1409520.JPG,0,1,0,0,0,1,,
850,850,215883_1411694.JPG,0,1,0,0,0,1,,
851,851,215883_1411695.JPG,0,0,1,0,0,2,,
852,852,215883_1411696.JPG,0,0,0,1,0,3,,
853,853,215883_1411698.JPG,0,1,0,0,0,1,,
854,854,215883_1411699.JPG,0,0,1,0,0,2,,
855,855,215883_1411700.JPG,0,0,0,0,1,4,,
856,856,216166_1413279.JPG,0,1,0,0,0,1,,
857,857,216166_1413280.JPG,0,0,1,0,0,2,,
858,858,216166_1413282.JPG,0,1,0,0,0,1,,
859,859,216166_1413285.JPG,0,1,0,0,0,1,,
860,860,216166_1413287.JPG,0,0,1,0,0,2,,
861,861,216166_1413289.JPG,0,0,1,0,0,2,,
862,862,216361_1414747.JPG,0,1,0,0,0,1,,
863,863,216361_1414748.JPG,0,1,0,0,0,1,,
864,864,216361_1414749.JPG,0,1,0,0,0,1,,
865,865,216361_1414751.JPG,0,1,0,0,0,1,,
866,866,216361_1414752.JPG,0,1,0,0,0,1,,
867,867,216361_1414753.JPG,0,0,1,0,0,2,,
868,868,216364_1414771.JPG,0,1,0,0,0,1,,
869,869,216364_1414772.JPG,0,0,1,0,0,2,,
870,870,216364_1414773.JPG,0,1,0,0,0,1,,
871,871,216364_1414775.JPG,0,1,0,0,0,1,,
872,872,216364_1414776.JPG,0,0,1,0,0,2,,
873,873,216364_1414777.JPG,0,0,1,0,0,2,,
874,874,216366_1414787.JPG,0,1,0,0,0,1,,
875,875,216366_1414788.JPG,0,1,0,0,0,1,,
876,876,216366_1414789.JPG,0,0,1,0,0,2,,
877,877,216366_1414791.JPG,0,1,0,0,0,1,,
878,878,216366_1414792.JPG,0,0,1,0,0,2,,
879,879,216366_1414793.JPG,0,0,1,0,0,2,,
880,880,216624_1416845.JPG,0,1,0,0,0,1,,
881,881,216624_1416846.JPG,0,1,0,0,0,1,,
882,882,216624_1416847.JPG,0,1,0,0,0,1,,
883,883,216624_1416849.JPG,0,1,0,0,0,1,,
884,884,216624_1416850.JPG,0,1,0,0,0,1,,
885,885,216624_1416851.JPG,0,1,0,0,0,1,,
886,886,216835_1418198.JPG,0,1,0,0,0,1,,
887,887,216835_1418199.JPG,0,0,1,0,0,2,,
888,888,216835_1418200.JPG,0,0,1,0,0,2,,
889,889,216835_1418202.JPG,0,1,0,0,0,1,,
890,890,216835_1418203.JPG,0,0,1,0,0,2,,
891,891,217541_1423593.JPG,0,0,0,0,1,4,,
892,892,217541_1423594.JPG,0,0,0,0,1,4,,
893,893,217541_1423595.JPG,0,0,0,0,1,4,,
894,894,217541_1423597.JPG,0,0,0,0,1,4,,
895,895,217541_1423598.JPG,0,0,0,0,1,4,,
896,896,217541_1423599.JPG,0,0,0,0,1,4,,
897,897,217782_1425436.JPG,0,1,0,0,0,1,,
898,898,217782_1425437.JPG,0,0,1,0,0,2,,
899,899,217782_1425438.JPG,0,1,0,0,0,1,,
900,900,217782_1425440.JPG,0,0,1,0,0,2,,
901,901,217782_1425441.JPG,0,0,1,0,0,2,,
902,902,217782_1425442.JPG,0,0,1,0,0,2,,
903,903,217832_1425840.JPG,1,0,0,0,0,0,,
904,904,217832_1425841.JPG,0,1,0,0,0,1,,
905,905,217832_1425842.JPG,0,1,0,0,0,1,,
906,906,217832_1425844.JPG,1,0,0,0,0,0,,
907,907,217832_1425845.JPG,0,1,0,0,0,1,,
908,908,217832_1425846.JPG,0,1,0,0,0,1,,
909,909,218079_1427766.JPG,0,1,0,0,0,1,,
910,910,218079_1427767.JPG,0,0,1,0,0,2,,
911,911,218079_1427768.JPG,0,1,0,0,0,1,,
912,912,218079_1427770.JPG,0,1,0,0,0,1,,
913,913,218079_1427771.JPG,0,0,1,0,0,2,,
914,914,218079_1427772.JPG,0,1,0,0,0,1,,
915,915,218121_1428090.JPG,0,1,0,0,0,1,,
916,916,218121_1428091.JPG,0,1,0,0,0,1,,
917,917,218121_1428092.JPG,0,1,0,0,0,1,,
918,918,218121_1428094.JPG,0,1,0,0,0,1,,
919,919,218121_1428095.JPG,0,0,1,0,0,2,,
920,920,218121_1428096.JPG,0,1,0,0,0,1,,
921,921,218247_1428825.JPG,0,1,0,0,0,1,,
922,922,218247_1428826.JPG,0,0,1,0,0,2,,
923,923,218247_1428827.JPG,0,1,0,0,0,1,,
924,924,218247_1428829.JPG,0,0,1,0,0,2,,
925,925,218247_1428830.JPG,0,0,1,0,0,2,,
926,926,218247_1428831.JPG,0,0,1,0,0,2,,
927,927,218508_1430426.JPG,0,1,0,0,0,1,,
928,928,218508_1430427.JPG,0,1,0,0,0,1,,
929,929,218508_1430428.JPG,0,1,0,0,0,1,,
930,930,218508_1430431.JPG,0,1,0,0,0,1,,
931,931,218508_1430432.JPG,0,0,1,0,0,2,,
932,932,218508_1430433.JPG,0,0,1,0,0,2,,
933,933,219222_1435366.JPG,0,1,0,0,0,1,,
934,934,219222_1435367.JPG,0,0,1,0,0,2,,
935,935,219222_1435368.JPG,0,0,1,0,0,2,,
936,936,219222_1435370.JPG,0,1,0,0,0,1,,
937,937,219222_1435371.JPG,0,0,1,0,0,2,,
938,938,219222_1435372.JPG,0,0,1,0,0,2,,
939,939,219539_1437331.JPG,0,1,0,0,0,1,,
940,940,219539_1437332.JPG,0,1,0,0,0,1,,
941,941,219539_1437333.JPG,0,1,0,0,0,1,,
942,942,219539_1437335.JPG,0,1,0,0,0,1,,
943,943,219539_1437336.JPG,0,0,1,0,0,2,,
944,944,219539_1437337.JPG,0,1,0,0,0,1,,
945,945,220410_1443574.JPG,0,1,0,0,0,1,,
946,946,220410_1443575.JPG,0,0,1,0,0,2,,
947,947,220410_1443576.JPG,0,1,0,0,0,1,,
948,948,220410_1443578.JPG,0,1,0,0,0,1,,
949,949,220410_1443579.JPG,0,1,0,0,0,1,,
950,950,220410_1443580.JPG,0,1,0,0,0,1,,
951,951,220453_1443812.JPG,0,1,0,0,0,1,,
952,952,220453_1443813.JPG,0,0,1,0,0,2,,
953,953,220453_1443814.JPG,0,0,1,0,0,2,,
954,954,220453_1443816.JPG,0,1,0,0,0,1,,
955,955,220453_1443817.JPG,0,0,1,0,0,2,,
956,956,220453_1443818.JPG,0,0,1,0,0,2,,
957,957,220689_1445639.JPG,0,1,0,0,0,1,,
958,958,220689_1445640.JPG,0,1,0,0,0,1,,
