833758612558_1846.png,441965561693_1725.png
124308190412_1799.png,647941843547_26.png
0,0
669011864115_1276.png,570703933924_66.png
0,1
709126837809_794.png,421782183057_46.png
1,0
731268103769_42.png,909391156339_308.png
1,0
381649034044_2139.png,926553623648_2118.png
0,1
186912634869_182.png,442773420858_484.png
0,1
196153721086_3097.png,965568090725_3134.png
1,0
203648378218_19.png,296473603136_398.png
1,0
541593244787_2861.png,581870205469_53.png
0,0
106446077244_18.png,309028234302_2000.png
1,1
485355425093_162.png,382880599264_1697.png
1,0
531991006660_198.png,662256656405_960.png
0,1
936221543208_83.png,570703933924_69.png
0,0
261842059750_3268.png,335256372192_1008.png
1,0
869392597644_99.png,769934621273_666.png
0,0
503315403688_126.png,760777201120_2427.png
0,1
433427026502_1877.png,833758612558_1845.png
0,1
207141736369_190.png,575805779337_8.png
0,1
647941843547_23.png,555423412638_82.png
1,0
355342477162_1419.png,569342624383_169.png
0,1
156730228020_2445.png,400374571272_3367.png
0,1
558739285660_163.png,532817958124_2492.png
1,1
519560207220_4.png,622596652428_2344.png
0,0
154186372306_2709.png,271440321083_3298.png
1,0
254659183021_1244.png,366976161360_2561.png
0,1
722658384845_172.png,279878187518_162.png
1,1
143540761549_152.png,123503000883_61.png
0,0
192038485634_361.png,572138996252_2903.png
1,0
211549634779_149.png,128597336529_73.png
1,0
934555058623_3467.png,954618460788_843.png
1,1
266529855899_916.png,947593419073_1428.png
0,1
518447889244_9.png,899397010584_183.png
0,1
309920533181_572.png,815810864837_2266.png
1,1
772039207833_577.png,335256372192_1009.png
0,0
916191265487_13.png,660859665101_187.png
1,0
840899031174_30.png,20888686_101.png
0,1
477141480369_141.png,639539079685_173.png
0,1
480618280488_548.png,865215561161_133.png
0,1
700777810749_2920.png,963948789550_50.png
1,1
107544579329_73.png,542303957272_226.png
1,1
841492493823_1862.png,272365977423_3063.png
0,1
333597054971_628.png,412034110708_2822.png
1,1
655543461310_39.png,985714726449_115.png
0,1
146611670930_2104.png,791124267528_70.png
1,0
560902908899_55.png,884829104057_73.png
1,1
588580090970_127.png,269304202222_179.png
0,1
193986043939_2651.png,681471053061_3195.png
0,1
818673227432_1994.png,623894832825_1298.png
0,1
110127687078_60.png,737196597222_22.png
0,0
899397010584_184.png,215048633531_3046.png
1,0
570703933924_86.png,310754155803_1548.png
0,1
985714726449_114.png,806441778992_2.png
1,0
848333957606_853.png,614544094129_73.png
1,0
847089636805_313.png,401373802702_2127.png
1,0
936221543208_84.png,585266307137_116.png
0,1
20814858_145.png,338104589906_1025.png
0,1
806441778992_32.png,803958525697_2416.png
0,1
151995884228_599.png,865215561161_137.png
1,0
363896865046_62.png,319131717377_26.png
1,0
365021874062_1618.png,731512182701_122.png
1,1
641085547987_3151.png,441479186242_9.png
1,0
697786732711_145.png,319131717377_2302.png
1,0
827273563653_2411.png,117564324256_2402.png
0,1
601060412790_2799.png,313670652083_727.png
1,0
223933219795_84.png,295774907366_1080.png
0,0
224232821293_933.png,519560207220_3.png
1,0
647941843547_10.png,668120264286_276.png
0,1
534269415875_59.png,154186372306_2710.png
1,1
251253048215_2367.png,801172348736_299.png
0,0
8716792_40.png,474941678320_1433.png
1,1
867195298851_127.png,154014342120_1690.png
1,0
426037419766_3317.png,722124385933_1872.png
0,0
400374571272_3362.png,333390547084_2669.png
1,1
534759935339_1088.png,884208212467_3118.png
1,1
156730228020_2446.png,323718368678_1574.png
1,0
396095248326_95.png,367860040198_127.png
1,1
851076606084_108.png,155078775959_2570.png
0,0
111750232888_2588.png,810362663250_2075.png
0,1
683738917842_178.png,295774907366_1082.png
1,0
586722864857_3384.png,279431706994_898.png
1,1
985700536306_309.png,325793007955_127.png
1,1
103819417964_2941.png,985700536306_51.png
1,1
917220567415_1048.png,985714726449_118.png
0,0
655596152469_28.png,768494735159_1222.png
1,1
965568090725_3119.png,819589374083_754.png
0,0
762950326504_6.png,475548512619_895.png
0,1
134725566968_236.png,238397622807_258.png
1,1
655543461310_37.png,840899031174_32.png
0,1
979751560834_137.png,777328818359_39.png
0,1
491234786761_51.png,824549014219_2870.png
0,1
275661138762_1153.png,939100495686_51.png
0,1
207804182921_76.png,634091100218_1453.png
0,1
227485273481_224.png,989301179886_127.png
0,0
683738917842_179.png,350863438185_1426.png
1,1
553544565405_228.png,252479070064_2926.png
0,0
149077419458_2701.png,156730228020_2453.png
1,0
575223462523_1604.png,764489767837_215.png
0,0
141529117306_15.png,219081363393_2643.png
0,0
508947641279_1114.png,647941843547_18.png
0,1
796282255349_383.png,464599977359_2747.png
0,1
600846229594_157.png,382880599264_1691.png
1,0
572138996252_2904.png,735696163591_3024.png
0,0
433990712859_285.png,664039527911_3320.png
0,1
840899031174_20.png,844172586900_1632.png
0,0
482469995080_430.png,776923166924_77.png
0,0
709126837809_790.png,632176330243_24.png
1,0
946622835311_1259.png,824549014219_2869.png
0,0
787922742527_2205.png,519560207220_9.png
1,0
20884796_117.png,946219532066_1391.png
1,1
839257551483_78.png,700764525013_54.png
1,0
366976161360_2559.png,749916506950_1560.png
0,0
460556866090_93.png,507038001029_1092.png
1,1
254659183021_1242.png,243228090267_2648.png
1,0
105228564704_1858.png,20888686_98.png
0,0
798661327871_303.png,344747141481_2169.png
0,0
195698885061_538.png,683738917842_173.png
0,1
714519776669_29.png,313330933538_1.png
1,1
772464628825_114.png,683738917842_170.png
0,1
597207371659_108.png,430375075311_2809.png
0,1
840899031174_763.png,156730228020_2454.png
0,0
330311999274_108.png,917686824203_2058.png
1,1
281789334835_321.png,655596152469_3168.png
1,0
20771639_127.png,840899031174_26.png
0,0
313675177473_28.png,636011148697_1510.png
0,1
833464100971_1309.png,813763499017_3338.png
1,0
247758945333_80.png,580642131312_3154.png
1,0
764136673032_2619.png,594143428478_286.png
0,1
382634234588_2379.png,412668267498_1125.png
1,0
986841043042_105.png,100703737903_2731.png
0,1
498896526661_2887.png,653014001934_1373.png
0,1
196579177702_123.png,266651287467_45.png
0,1
173249862011_445.png,772039207833_578.png
1,0
201278064785_2961.png,890075468153_2845.png
1,1
712686951534_41.png,898866563085_758.png
0,1
750211382312_28.png,587108564428_1584.png
0,0
776358794089_583.png,111069511691_55.png
0,0
217470916442_1740.png,683738917842_169.png
0,0
296996730720_1972.png,144273980702_1357.png
1,0
241322097402_1462.png,769934621273_673.png
1,0
684967759363_45.png,341879820152_1331.png
0,0
982081740037_45.png,421782183057_37.png
1,1
151995884228_597.png,710433467584_788.png
0,1
625465638403_2713.png,184431801849_1966.png
0,0
132886812475_147.png,840899031174_764.png
1,0
656601070603_2805.png,201592389934_2173.png
0,0
20893814_140.png,512330606828_1608.png
0,1
528621184354_159.png,552591954121_2842.png
1,0
239930530865_2384.png,683738917842_175.png
1,1
456742928214_27.png,748172924359_69.png
0,0
399656424876_179.png,840899031174_24.png
1,1
594143428478_40.png,687284041789_1362.png
1,0
571673210108_17.png,386695072744_609.png
0,0
840899031174_36.png,236410493955_123.png
1,0
654093807764_2241.png,216348543115_22.png
0,0
134857633495_107.png,594143428478_41.png
1,1
694600185334_187.png,464599977359_2749.png
0,0
277097367851_1757.png,542303957272_10.png
1,0
922581919491_107.png,840899031174_33.png
1,0
771755593977_88.png,379555453762_68.png
1,1
902796346829_3.png,649290484260_222.png
1,1
272365977423_3059.png,281436451254_1923.png
1,1
130424682833_2975.png,652052303828_2909.png
1,0
632880317927_23.png,872618775918_7.png
1,0
783084567907_314.png,169699058066_31.png
0,0
647941843547_19.png,857117777464_3088.png
1,1
191902294372_2711.png,517415344776_120.png
1,0
988373653962_1430.png,198039659829_1535.png
1,0
632176330243_21.png,664039527911_3328.png
0,0
279878187518_168.png,993023278923_58.png
1,1
474941678320_1431.png,428865883429_485.png
0,0
584760146203_1770.png,795591049648_260.png
0,1
428865883429_488.png,222773614053_459.png
1,1
899610610820_158.png,801172348736_300.png
1,0
508947641279_1118.png,644213401085_3.png
1,0
8716792_37.png,799972986370_101.png
0,1
688324326945_23.png,734926636965_1437.png
0,0
443340112546_2395.png,863531088592_1984.png
0,1
971260117691_3356.png,988222288102_2996.png
0,0
822391204248_2.png,867349054391_604.png
1,0
845251645064_184.png,830006002974_105.png
1,0
762950326504_4.png,134725566968_230.png
1,1
134725566968_231.png,208397272995_295.png
1,1
714519776669_28.png,20771639_119.png
1,0
241322097402_1460.png,220680175844_130.png
1,0
203770963556_80.png,818209273153_1012.png
0,1
150342330404_715.png,924839510154_112.png
1,1
844172586900_1634.png,153634456656_109.png
1,0
528621184354_156.png,795591049648_261.png
0,1
699121420070_35.png,848409680140_85.png
1,1
708459194896_66.png,744225940112_1132.png
0,1
401673257936_12.png,234820066341_2073.png
0,0
910665251338_1658.png,20173997_52.png
0,1
356562198334_937.png,100717169904_2629.png
0,1
814096850248_253.png,647899100449_89.png
0,1
266529855899_913.png,973135147805_72.png
0,1
704620807007_716.png,137696269856_2795.png
1,1
272365977423_3037.png,330311999274_111.png
0,0
662256656405_968.png,664039527911_3324.png
0,0
552591954121_2841.png,485355425093_161.png
0,1
183382284445_807.png,173673261707_1055.png
1,1
931340732779_733.png,482469995080_432.png
1,1
833464100971_1310.png,851076606084_106.png
1,0
669011864115_1279.png,141624973172_3071.png
1,1
823993526621_57.png,488707726286_1650.png
0,0
785244433539_2745.png,198039659829_1537.png
0,0
279209614633_2771.png,400962117135_3081.png
1,0
552591954121_2839.png,827815819578_31.png
1,0
834628108050_2145.png,338098363409_144.png
0,1
894411925086_1340.png,839168446401_88.png
0,1
604223367624_134.png,296996730720_1974.png
0,0
917941036855_133.png,660859665101_185.png
1,0
754476975700_1467.png,134725566968_228.png
0,0
153634456656_112.png,414270881980_2727.png
1,1
864115592663_1623.png,297291155973_3234.png
0,0
819589374083_755.png,650645930241_3392.png
1,1
544032867760_130.png,500196950894_97.png
1,0
840899031174_767.png,662256656405_962.png
0,0
203648378218_22.png,549669001680_52.png
0,0
375980491914_2532.png,848409680140_80.png
0,1
739851758746_84.png,498896526661_2886.png
1,0
945470487041_2653.png,702123412184_137.png
0,1
171508978812_2586.png,884829104057_75.png
0,1
161363900123_65.png,208993281228_1989.png
0,1
922561829745_2186.png,351145406253_92.png
1,1
848409680140_78.png,851417396256_3294.png
0,0
632494798567_218.png,945470487041_2656.png
0,0
454254159208_11.png,965568090725_3125.png
0,0
755796555935_1228.png,749694046205_1597.png
0,1
684967759363_52.png,421782183057_45.png
0,0
244178787963_1482.png,683503321397_2661.png
1,1
266529855899_914.png,735696163591_3027.png
0,1
944532912472_339.png,155116290844_245.png
1,1
432977717923_107.png,462067576773_22.png
1,0
267413376830_3202.png,662573210303_3101.png
1,0
570251628395_136.png,754934479265_5.png
0,1
979751560834_154.png,985714726449_122.png
1,1
149077419458_2702.png,421782183057_38.png
0,1
650645930241_3415.png,247370235401_2014.png
1,1
749400156974_118.png,612071010178_49.png
1,0
534269415875_61.png,340558218201_68.png
0,1
840899031174_761.png,723086816198_136.png
0,0
816683005238_275.png,201278064785_2965.png
0,0
285450585444_54.png,700764525013_96.png
0,0
988222288102_2993.png,850893734326_747.png
1,1
462067576773_24.png,941286169198_980.png
0,0
830900328597_20.png,650645930241_3396.png
0,1
192038485634_370.png,986309829856_1683.png
1,1
286185392131_1782.png,536126013345_750.png
1,1
985714726449_121.png,708459194896_67.png
1,0
558653260090_179.png,641085547987_3146.png
0,1
155116290844_244.png,279209614633_2773.png
1,1
184021114566_41.png,888580966814_906.png
1,0
355022318208_116.png,350515010423_1704.png
1,0
980979740184_3399.png,910665251338_1656.png
0,1
416398374605_477.png,612071010178_33.png
1,1
945031103054_2153.png,191902294372_2712.png
1,1
866555907562_128.png,107544579329_71.png
0,0
495723171561_2340.png,616469201087_3254.png
1,0
898658265661_2269.png,839257551483_80.png
0,1
986309829856_1687.png,799972986370_97.png
1,1
560295427936_214.png,764489767837_217.png
1,0
570703933924_85.png,400276825286_2421.png
0,1
829805419415_1317.png,663772022816_161.png
1,1
703470222290_2640.png,591373229101_69.png
0,0
926553623648_2117.png,495723171561_2342.png
0,0
729724405267_290.png,154014342120_1689.png
1,1
681336677739_1496.png,520016559951_1956.png
1,0
754476975700_1469.png,477141480369_144.png
1,0
650464848857_2698.png,764846353705_1349.png
1,1
848409680140_76.png,716240434334_2376.png
0,0
325793007955_138.png,400276825286_2418.png
1,0
893202053489_1803.png,443340112546_2392.png
1,0
326243507183_118.png,655596152469_3166.png
1,0
678879394514_242.png,8656858_6.png
0,0
622596652428_2348.png,687284041789_1365.png
0,0
899610610820_154.png,867349054391_603.png
0,0
840899031174_42.png,686140780341_2943.png
0,0
244178787963_1474.png,979751560834_147.png
1,0
0276764_15.png,836345175327_2284.png
0,0
706845116065_1893.png,360540058580_28.png
0,1
184021114566_46.png,272365977423_3034.png
0,1
410781938578_2006.png,594743843497_14.png
1,0
850760668257_140.png,869652442936_2849.png
1,0
744225940112_1133.png,750211382312_25.png
0,0
978703721907_98.png,792142087506_799.png
0,0
319131717377_2301.png,662256656405_970.png
1,1
390141130975_205.png,823993526621_55.png
0,1
175211279793_290.png,156752618179_2932.png
1,1
985714726449_128.png,941336779550_2234.png
1,0
585266307137_117.png,105228564704_1861.png
0,1
790333570729_1551.png,961711163324_122.png
1,1
636011148697_1509.png,762364345542_641.png
1,1
534759935339_1091.png,598642801114_2112.png
1,1
416199827849_2730.png,896921453972_615.png
0,1
681471053061_3189.png,612071010178_39.png
1,1
758926300410_1578.png,218892005299_89.png
1,1
103416208177_3434.png,882342928411_3218.png
1,0
609281435613_9.png,647149214300_1879.png
0,1
131095488658_144.png,771755593977_87.png
0,1
634265300478_1820.png,833464100971_1311.png
0,1
389884665686_162.png,134725566968_229.png
1,1
965568090725_3132.png,655596152469_3170.png
0,0
126758012485_1766.png,542663356526_294.png
0,1
161500896466_1842.png,541648992826_859.png
0,1
837973529377_135.png,762364345542_650.png
0,1
360540058580_16.png,339867820516_2880.png
0,1
647899100449_88.png,680369393932_2018.png
1,1
272436316261_1854.png,206710443434_3028.png
0,0
772464628825_115.png,427263239610_6.png
1,1
839257551483_79.png,400374571272_3373.png
1,0
866110390537_2245.png,271440321083_3305.png
0,0
408793028990_2165.png,495459131965_3.png
1,1
203648378218_24.png,806705457328_1361.png
0,1
764489767837_198.png,840899031174_31.png
1,1
519560207220_11.png,567238091048_1441.png
0,1
936371943054_89.png,482762469446_66.png
1,1
545138167149_2504.png,927234591692_118.png
0,1
495459131965_2.png,620439013448_1622.png
1,0
389712748656_3313.png,737410816042_2830.png
0,0
650645930241_3393.png,266651287467_46.png
1,0
580603230479_1200.png,894411925086_3050.png
1,1
475548512619_893.png,265009415921_817.png
1,1
340236082375_2311.png,593013934724_100.png
1,1
603123524854_94.png,230827303909_553.png
1,0
917220567415_1047.png,338104589906_1029.png
0,0
508947641279_1121.png,827273563653_2412.png
0,1
161363900123_63.png,281436451254_1924.png
0,1
502448504490_3033.png,772039207833_580.png
1,0
480618280488_547.png,296996730720_1971.png
1,1
887975070030_3466.png,20468406_158.png
1,1
382968727854_302.png,369983111788_1.png
0,1
483141243470_326.png,199357894768_863.png
0,1
763709540874_1215.png,972059028755_1383.png
1,0
396095248326_97.png,568354121369_11.png
1,0
330177018359_325.png,835797154329_38.png
0,1
216173032764_3140.png,424579269065_2353.png
0,1
737410816042_2829.png,352768502335_885.png
0,0
152687048857_49.png,381649034044_2137.png
0,1
150505388600_3041.png,203648378218_11.png
1,0
640974939551_317.png,675660979140_1053.png
0,1
813080010115_56.png,722332376999_1184.png
0,1
400374571272_3381.png,520840067292_2779.png
1,1
290942383406_722.png,184431801849_1964.png
0,0
952808847239_178.png,867195298851_128.png
1,1
654093807764_2243.png,839168446401_86.png
0,1
379555453762_60.png,582417532446_90.png
1,0
316093686012_2820.png,321193840795_2474.png
1,1
277224396017_741.png,516903642985_689.png
0,1
764489767837_213.png,853169089595_20.png
0,1
193986043939_2652.png,555423412638_83.png
0,1
655596152469_3169.png,174759138550_2333.png
0,0
985714726449_127.png,532817958124_2490.png
1,1
905761189089_2067.png,297428009405_3087.png
0,0
910665251338_1657.png,508947641279_1111.png
1,0
20025595_20.png,954688397714_145.png
0,0
507038001029_1093.png,967442917578_26.png
1,0
640522012504_2.png,811644526596_2252.png
0,1
548968293415_3.png,174759138550_2331.png
0,1
704665240735_1676.png,899610610820_153.png
1,1
721681836521_1001.png,992286998279_270.png
0,1
989301179886_131.png,192038485634_368.png
1,1
636097564445_1531.png,612071010178_55.png
0,0
560295427936_216.png,252124451847_3262.png
1,1
360540058580_10.png,151423702393_11.png
0,0
287447901243_1196.png,292440917698_131.png
0,0
639539079685_176.png,293385346987_3436.png
1,1
634780601459_50.png,940782747470_2735.png
1,1
569604171620_2785.png,586267437069_1928.png
1,0
898180345455_43.png,355342477162_1420.png
0,1
655596152469_3177.png,376833210607_33.png
0,1
409723635264_901.png,401373802702_2124.png
1,1
330311999274_119.png,912157481181_113.png
0,0
224232821293_936.png,363896865046_61.png
1,1
201278064785_2960.png,918839061832_34.png
0,0
339646503062_1102.png,840899031174_21.png
0,1
153997884672_1073.png,742541144001_3272.png
0,0
600812297972_1493.png,694600185334_190.png
1,0
475020532333_196.png,20888686_108.png
0,0
700764525013_88.png,508947641279_1115.png
1,0
260661289703_2979.png,410781938578_2012.png
1,1
971260117691_3357.png,609281435613_8.png
0,1
279209614633_2763.png,488707726286_1646.png
0,1
277097367851_1760.png,144273980702_1354.png
0,0
685826281686_21.png,328383413827_1241.png
0,0
835410387742_182.png,339867820516_2875.png
1,0
648676054280_3461.png,462187367584_319.png
1,1
684213466847_146.png,164538165078_1754.png
1,0
296996730720_1975.png,611338952756_1075.png
0,1
594743843497_13.png,221645334418_164.png
0,1
516903642985_686.png,117564324256_2406.png
0,1
806705457328_1359.png,379555453762_58.png
1,1
341699893375_949.png,410582377193_122.png
1,0
626818028761_1718.png,152687048857_50.png
0,0
839815003379_3009.png,669011864115_1278.png
0,1
453684141161_3235.png,829805419415_1318.png
1,0
287447901243_1199.png,382634234588_2378.png
0,1
192038485634_350.png,662256656405_969.png
1,1
822391204248_204.png,123613744267_22.png
1,0
743253397080_3259.png,958933765988_147.png
1,0
421782183057_34.png,597245428015_873.png
1,1
884208212467_3114.png,363809609013_976.png
1,1
20231935_31.png,621924378094_2679.png
0,1
864227697268_877.png,941336779550_2231.png
1,1
155078775959_2578.png,992920309335_2297.png
1,0
700576207532_175.png,547106939214_3108.png
1,1
203648378218_3.png,451461422150_2789.png
1,0
749916506950_1559.png,897061081395_1595.png
0,0
567238091048_1440.png,272436316261_1938.png
1,1
973143343630_1287.png,339789166411_1913.png
1,0
632183899940_3450.png,898866563085_760.png
0,0
752435468830_134.png,441965561693_1724.png
0,1
591373229101_68.png,214189042515_3282.png
1,0
708459194896_153.png,340558218201_69.png
0,0
827815819578_39.png,985714726449_119.png
1,1
221706668578_2606.png,172217303294_723.png
0,0
360540058580_13.png,896921453972_622.png
1,0
360540058580_21.png,281436451254_1926.png
1,1
208397272995_297.png,601060412790_2800.png
0,1
272365977423_3066.png,740924160841_3018.png
1,0
735885525457_2833.png,950465767867_1788.png
0,1
706845116065_1891.png,954618460788_841.png
0,0
603180331528_2938.png,941256842175_2279.png
0,0
339646503062_1103.png,363896865046_64.png
0,1
502260858819_165.png,261193544340_112.png
0,1
238397622807_262.png,173760914624_27.png
0,1
700576207532_176.png,979751560834_130.png
0,1
272365977423_3058.png,541648992826_857.png
1,1
972059028755_1384.png,462773174622_1600.png
0,1
958933765988_149.png,266529855899_908.png
0,0
588580090970_128.png,863531088592_1985.png
0,0
239923575981_1369.png,702127501295_323.png
0,0
767388414854_884.png,735696163591_3026.png
1,1
669011864115_1275.png,519560207220_0.png
1,0
818209273153_1013.png,769934621273_669.png
1,0
180175151532_3091.png,967442917578_24.png
1,0
767388414854_881.png,184321752486_2637.png
0,1
653014001934_1370.png,333597054971_627.png
1,1
595990462615_2956.png,647941843547_29.png
0,0
390141130975_207.png,796282255349_378.png
0,0
103819417964_2939.png,421218130831_2717.png
1,1
608312735265_2358.png,884743150152_2307.png
0,1
871730815512_679.png,997728887035_2360.png
0,0
541593244787_2860.png,104405380905_158.png
0,1
360540058580_20.png,172929691322_45.png
1,0
293385346987_3437.png,572780943183_2.png
0,0
492178354810_1731.png,632880317927_24.png
1,1
202256791985_86.png,381063331361_294.png
0,1
653014001934_1372.png,625872569335_2382.png
0,1
441479186242_10.png,534269415875_58.png
0,1
372317161336_709.png,141624973172_3072.png
0,1
760777201120_2430.png,979751560834_131.png
1,0
772039207833_581.png,986841043042_104.png
0,0
20780106_72.png,20888686_89.png
1,0
340236082375_2313.png,634091100218_1454.png
0,1
316093686012_2818.png,135066140048_1042.png
0,0
851417396256_3296.png,258297936602_52.png
0,0
806441778992_25.png,221706668578_2610.png
1,0
588580090970_130.png,525013901049_2.png
0,0
548782197976_12.png,990648241449_1344.png
1,0
973143343630_1292.png,598670540185_450.png
1,1
479218466159_140.png,402403641492_14.png
1,1
778608133606_1.png,120492556458_196.png
0,0
545148790793_2665.png,636480350467_782.png
1,1
954618460788_836.png,161500896466_1839.png
1,0
330311999274_115.png,359522436834_662.png
0,1
714050116409_1140.png,103416208177_3433.png
1,1
714050116409_1142.png,8656858_9.png
1,1
143418361871_3217.png,548968293415_1.png
1,1
664039527911_3333.png,410582377193_124.png
1,0
111750232888_2589.png,924839510154_113.png
0,0
723791120719_2027.png,616465023965_527.png
0,1
325793007955_134.png,155078775959_2577.png
0,1
20780106_69.png,789225496091_3004.png
1,0
612071010178_32.png,763709540874_1213.png
1,1
490402063518_115.png,421782183057_42.png
0,0
567743242382_82.png,427235514788_1255.png
0,1
716333500284_414.png,588734250938_520.png
0,1
668917039223_21.png,427235514788_1252.png
0,0
545148790793_2664.png,296473603136_399.png
1,0
339471895441_35.png,571385326092_2722.png
0,1
878817751717_2401.png,688113789876_179.png
0,1
382968727854_303.png,528621184354_155.png
0,1
702123412184_135.png,811644526596_2260.png
1,0
325793007955_133.png,862601632735_1160.png
1,0
541478048097_26.png,372488616104_810.png
0,0
952808847239_173.png,412668267498_1124.png
1,0
428865883429_487.png,840899031174_34.png
1,1
404591624638_248.png,833758612558_1847.png
0,1
641085547987_3153.png,225034671890_1085.png
0,1
973143343630_1288.png,796394556929_177.png
1,1
109935884821_3.png,352768502335_886.png
1,1
207618357799_2116.png,605085122428_3105.png
1,1
922581919491_109.png,848409680140_74.png
1,0
277097367851_1763.png,980153621042_2498.png
0,1
191188233735_236.png,878938265467_0.png
1,0
655543461310_36.png,898866563085_757.png
0,1
895387384601_2858.png,681471053061_3188.png
1,0
293385346987_3439.png,917220567415_1049.png
1,0
656601070603_2803.png,935376599569_110.png
1,1
633102251870_3039.png,223896984826_264.png
0,0
769934621273_670.png,367131157003_1031.png
0,0
992920309335_2296.png,202256791985_87.png
0,0
675660979140_1051.png,898180345455_45.png
1,0
153997884672_1071.png,936883194737_43.png
1,0
137696269856_2796.png,708667008684_195.png
0,1
724445992126_146.png,760777201120_2438.png
0,0
325793007955_139.png,804013020642_2197.png
1,0
568389822410_1173.png,582306562750_35.png
1,1
833657157161_1059.png,940604480310_25.png
1,1
141529117306_10.png,360540058580_14.png
1,1
697849189626_181.png,811644526596_2262.png
1,1
773060118637_89.png,750161553572_120.png
1,1
973245394143_31.png,9804276_112.png
0,0
266651287467_48.png,469609984352_2726.png
1,0
806441778992_23.png,700764525013_87.png
0,1
394807892737_1538.png,432977717923_109.png
1,0
591373229101_73.png,668917039223_19.png
0,0
382880599264_1696.png,636011148697_1507.png
1,1
741989903094_99.png,634091100218_1451.png
1,1
634265300478_1825.png,518447889244_18.png
1,0
577880665879_167.png,835800537685_529.png
1,1
338104589906_1024.png,898658265661_2268.png
1,0
721681836521_998.png,967442917578_21.png
0,1
266529855899_911.png,201411471998_3279.png
0,0
454100457730_1783.png,134725566968_235.png
1,1
547427900316_41.png,723086816198_134.png
0,0
570251628395_139.png,274833361680_191.png
1,0
485745117803_2217.png,275661138762_1152.png
1,0
648225933494_59.png,985714726449_113.png
0,0
171508978812_2585.png,787922742527_2204.png
0,1
835797154329_34.png,195698885061_540.png
0,0
995598853017_191.png,850280855417_2044.png
0,1
876372164601_115.png,138404699949_457.png
1,0
169699058066_35.png,578184120957_721.png
1,1
858135211456_14.png,798875931839_699.png
0,0
445629603476_32.png,428481414740_2891.png
1,0
737410816042_2826.png,251404070836_989.png
0,1
641085547987_3144.png,534269415875_63.png
0,1
744225940112_1129.png,350863438185_1425.png
1,1
441965561693_1729.png,993023278923_55.png
1,0
812847568199_174.png,925079175594_902.png
1,1
340236082375_2316.png,590151279182_174.png
0,1
506792671517_144.png,448897641814_1957.png
0,1
636480350467_781.png,20814858_146.png
0,0
835797154329_36.png,532817958124_2488.png
1,1
416155397056_2991.png,102550517231_119.png
0,0
525013901049_1.png,649820244443_1447.png
0,1
879048693273_2863.png,946622835311_1265.png
1,0
967442917578_23.png,453251923703_2970.png
1,0
663088423274_596.png,222102949883_37.png
0,1
597207371659_103.png,363809609013_977.png
0,1
512330606828_1610.png,292440917698_129.png
1,1
570703933924_67.png,339935510253_1.png
0,0
623894832825_1300.png,241075064687_1.png
0,0
238397622807_260.png,650645930241_3391.png
1,1
663772022816_157.png,161125882564_1817.png
1,0
839263398699_744.png,762364345542_645.png
1,1
817481477091_20.png,648426818801_2872.png
0,1
253890261988_3426.png,753932316264_69.png
1,0
988222288102_2994.png
0
